PVWatts Hourly PV Performance Data;;;;;;;;;;;
Requested Location;Weymouth UK;;;;;;;;;;
Location;JERSEY/CHANNEL ISLANDS, UNITED KINGDOM;;;;;;;;;;
Latitude (DD);49.22;;;;;;;;;;
Longitude (DD);-2.20;;;;;;;;;;
Elevation (m);84;;;;;;;;;;
DC System Size (kW);1;;;;;;;;;;
Module Type;Standard;;;;;;;;;;
Array Type;Fixed (open rack);;;;;;;;;;
Array Tilt (deg);20;;;;;;;;;;
Array Azimuth (deg);180;;;;;;;;;;
System Losses (%);14.08;;;;;;;;;;
DC to AC Size Ratio;1.2;;;;;;;;;;
Inverter Efficiency (%);96;;;;;;;;;;
Ground Coverage Ratio;NA;;;;;;;;;;
Albedo;From weather file;;;;;;;;;;
Bifacial;No (0);;;;;;;;;;
Monthly Irradiance Loss (%);;;;;;;;;;;
1;9;1;0;0;9.4;7.7;0.21;0;9.4;0;0
1;9;2;0;0;9.5;6.2;0.21;0;9.5;0;0
1;9;3;0;0;9.5;7.2;0.21;0;9.5;0;0
1;9;4;0;0;9.5;5.7;0.21;0;9.5;0;0
1;9;5;0;0;9.3;5.7;0.21;0;9.3;0;0
1;9;6;0;0;9.3;6.7;0.21;0;9.3;0;0
1;9;7;0;0;9.5;8.2;0.21;0;9.5;0;0
1;9;8;0;17;9.2;6.2;0.21;15.996;9.379;8.121;3.87
1;9;9;157;72;10;7.2;0.21;159.287;11.881;136.545;127.743
1;9;10;419;79;10.6;9.3;0.21;333.186;13.894;300.574;285.96
1;9;11;496;90;10.8;7.7;0.21;422.41;15.607;381.296;363.821
1;9;12;439;115;11;7.2;0.21;423.879;16.059;381.262;363.789
1;9;13;400;105;11.2;8.2;0.21;371.087;15.231;333.847;318.054
1;9;14;25;83;10.7;8.7;0.21;101.926;11.754;87.592;80.525
1;9;15;0;32;10.3;6.2;0.21;30.518;10.696;23.831;19.023
1;9;16;0;3;9.9;5.7;0.21;2.854;9.934;1.331;0
1;9;17;0;0;9.9;8.7;0.21;0;9.9;0;0
1;9;18;0;0;9.7;8.2;0.21;0;9.7;0;0
1;9;19;0;0;8.9;5.7;0.21;0;8.9;0;0
1;9;20;0;0;8.8;5.7;0.21;0;8.8;0;0
1;9;21;0;0;8.9;7.2;0.21;0;8.9;0;0
1;9;22;0;0;8.8;6.7;0.21;0;8.8;0;0
1;9;23;0;0;8.8;6.2;0.21;0;8.8;0;0
1;10;0;0;0;8.8;6.2;0.21;0;8.8;0;0
1;10;1;0;0;8.6;5.1;0.21;0;8.6;0;0
1;10;2;0;0;8.5;5.1;0.21;0;8.5;0;0
1;10;3;0;0;8.2;5.7;0.21;0;8.2;0;0
1;10;4;0;0;8.3;4.6;0.21;0;8.3;0;0
1;10;5;0;0;7.9;4.6;0.21;0;7.9;0;0
1;10;6;0;0;7.8;4.6;0.21;0;7.8;0;0
1;10;7;0;0;7.9;2.6;0.21;0;7.9;0;0
1;10;8;0;6;7.9;2.1;0.21;5.563;8.013;2.704;0
1;10;9;0;30;7.7;3.1;0.21;27.883;8.253;22.728;17.959
1;10;10;0;57;7.3;2.6;0.21;53.299;8.458;45.352;39.781
1;10;11;0;74;7.4;3.1;0.21;70.051;8.797;60.268;54.169
1;10;12;77;132;7.6;2.6;0.21;191.29;11.766;169.711;159.734
1;10;13;0;67;7.4;1;0.21;63.099;9.328;53.94;48.065
1;10;14;0;45;7.4;2.6;0.21;41.864;8.309;35.152;29.943
1;10;15;0;16;7.1;2.6;0.21;14.852;7.418;11.445;7.076
1;10;16;0;1;6.8;2.6;0.21;951;6.818;0;0
1;10;17;0;0;6.6;2.6;0.21;0;6.6;0;0
1;10;18;0;0;6.5;3.6;0.21;0;6.5;0;0
1;10;19;0;0;6.5;4.1;0.21;0;6.5;0;0
1;10;20;0;0;6.3;5.1;0.21;0;6.3;0;0
1;10;21;0;0;6.3;3.1;0.21;0;6.3;0;0
1;10;22;0;0;6.1;5.1;0.21;0;6.1;0;0
