"PVWatts Hourly PV Performance Data"
"Requested Location","weymouth"
"Location","Lat, Lng: 50.61, -2.46"
"Latitude (DD)","50.61"
"Longitude (DD)","-2.46"
"Elevation (m)","6"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","6","7","0","5","7.8","4.9","0.2","4.631","7.87","13.339","0"
"3","6","8","3","60","8.3","5.4","0.2","57.325","9.127","195.129","172.36"
"3","6","9","110","186","8.6","5.8","0.2","257.956","12.159","919.608","871.168"
"3","6","10","425","178","8.9","5.8","0.2","511.363","15.962","1826.464","1745.891"
"3","6","11","290","255","9.2","5.8","0.2","516.906","16.323","1828.996","1748.333"
"3","6","12","213","320","9.3","5.8","0.2","526.413","16.545","1853.548","1772.015"
"3","6","13","245","301","9.4","5.8","0.2","521.065","16.577","1839.794","1758.748"
"3","6","14","307","250","9.4","5.5","0.2","489.073","16.389","1738.433","1660.98"
"3","6","15","167","218","9.2","5.1","0.2","329.155","14.14","1174.068","1116.612"
"3","6","16","7","123","8.8","4.8","0.2","128.149","10.79","444.241","412.646"
"3","6","17","0","24","8.3","4.6","0.2","22.755","8.604","45.697","28.224"
"3","6","18","0","0","8.1","4.8","0.2","0","8.1","0","0"
"3","6","19","0","0","8.3","5","0.2","0","8.3","0","0"
"3","6","20","0","0","8.5","5.5","0.2","0","8.5","0","0"
"3","6","21","0","0","8.5","5.9","0.2","0","8.5","0","0"
"3","6","22","0","0","8.4","6.2","0.2","0","8.4","0","0"
"3","6","23","0","0","8.3","6.3","0.2","0","8.3","0","0"
"3","7","0","0","0","8.2","6.2","0.2","0","8.2","0","0"
"3","7","1","0","0","8.1","6.1","0.2","0","8.1","0","0"
"3","7","2","0","0","8.2","6","0.2","0","8.2","0","0"
"3","7","3","0","0","8.2","6.1","0.2","0","8.2","0","0"
"3","7","4","0","0","8.3","6.2","0.2","0","8.3","0","0"
"3","7","5","0","0","8.4","6.3","0.2","0","8.4","0","0"
"3","7","6","0","0","8.5","6.5","0.2","0","8.5","0","0"
"3","7","7","0","4","8.9","6.9","0.2","3.704","8.945","10.591","0"
"3","7","8","0","7","9.2","7.1","0.2","6.489","9.278","20.066","3.501"
"3","7","9","0","90","9.5","7.1","0.2","84.602","10.514","290.512","264.364"
"3","7","10","0","106","9.9","7","0.2","99.754","11.106","341.664","313.703"
"3","7","11","0","136","10.1","6.8","0.2","129.248","11.693","443.881","412.298"
"3","7","12","0","74","10.2","6.8","0.2","68.919","11.049","231.531","207.473"
"3","7","13","1","194","10.3","6.7","0.2","189.883","12.665","658.645","619.453"
"3","7","14","1","164","10.3","6.6","0.2","159.828","12.314","554.925","519.407"
"3","7","15","0","117","10.1","6.3","0.2","112.475","11.566","389.315","359.666"
"3","7","16","0","23","9.8","5.8","0.2","21.345","10.094","69.149","50.844"
"3","7","17","0","6","9.3","5.4","0.2","5.558","9.371","11.812","0"
"3","7","18","0","0","9.1","5.4","0.2","0","9.1","0","0"
"3","7","19","0","0","9.1","5.3","0.2","0","9.1","0","0"
"3","7","20","0","0","9","5.2","0.2","0","9","0","0"
"3","7","21","0","0","8.8","5.1","0.2","0","8.8","0","0"
"3","7","22","0","0","8.6","5.1","0.2","0","8.6","0","0"
"3","7","23","0","0","8.5","5.1","0.2","0","8.5","0","0"
"3","8","0","0","0","8.4","5.2","0.2","0","8.4","0","0"
"3","8","1","0","0","8.3","5.3","0.2","0","8.3","0","0"
"3","8","2","0","0","8.3","5.5","0.2","0","8.3","0","0"
"3","8","3","0","0","8.4","5.5","0.2","0","8.4","0","0"
"3","8","4","0","0","8.5","5.4","0.2","0","8.5","0","0"
"3","8","5","0","0","8.7","5.2","0.2","0","8.7","0","0"
"3","8","6","0","0","8.9","5.3","0.2","0","8.9","0","0"
"3","8","7","0","22","9.1","5.5","0.2","20.426","9.388","63.566","45.459"
"3","8","8","0","7","9.4","5.5","0.2","6.49","9.493","20.053","3.488"
"3","8","9","0","17","9.6","5.5","0.2","15.783","9.825","50.634","32.986"
"3","8","10","0","87","9.8","5.6","0.2","81.106","10.941","275.7","250.077"
"3","8","11","24","215","10","5.7","0.2","229.907","13.195","801.036","756.798"
"3","8","12","1","114","10.2","5.8","0.2","108.057","11.683","368.257","339.354"
"3","8","13","0","85","10.2","5.7","0.2","79.185","11.3","267.643","242.305"
"3","8","14","4","195","10.1","5","0.2","194.535","13.045","677.667","637.801"
"3","8","15","6","163","10","4.3","0.2","164.423","12.735","574.171","537.972"
"3","8","16","11","134","9.7","3.8","0.2","141.021","12.216","488.31","455.153"
"3","8","17","0","19","9.1","3.7","0.2","17.65","9.394","43.508","26.112"
"3","8","18","0","0","8.4","3.5","0.2","0","8.4","0","0"
"3","8","19","0","0","7.9","3.3","0.2","0","7.9","0","0"
"3","8","20","0","0","7.5","3.7","0.2","0","7.5","0","0"
"3","8","21","0","0","7.1","3.7","0.2","0","7.1","0","0"
"3","8","22","0","0","6.7","3.5","0.2","0","6.7","0","0"
"3","8","23","0","0","6.4","3.3","0.2","0","6.4","0","0"
"3","9","0","0","0","6.1","3.2","0.2","0","6.1","0","0"
"3","9","1","0","0","6.1","3","0.2","0","6.1","0","0"
"3","9","2","0","0","6.3","3.2","0.2","0","6.3","0","0"
"3","9","3","0","0","6.6","3.6","0.2","0","6.6","0","0"
"3","9","4","0","0","7","4","0.2","0","7","0","0"
"3","9","5","0","0","7.4","4.2","0.2","0","7.4","0","0"
"3","9","6","0","0","7.8","4.5","0.2","0","7.8","0","0"
"3","9","7","0","12","8.5","5.1","0.2","11.125","8.665","33.99","16.931"
"3","9","8","0","16","9","5.9","0.2","14.843","9.202","47.738","30.192"
"3","9","9","0","20","9.4","6.5","0.2","18.571","9.637","60.048","42.066"
"3","9","10","0","39","9.6","6.9","0.2","36.264","10.043","119.714","99.618"
"3","9","11","3","137","9.7","7.2","0.2","132.5","11.268","456.035","424.021"
"3","9","12","3","134","9.6","7.3","0.2","129.461","11.117","444.996","413.374"
"3","9","13","16","204","9.5","7.3","0.2","211.695","11.982","739.153","697.107"
"3","9","14","1","91","9.5","7.3","0.2","85.755","10.507","293.126","266.885"
"3","9","15","0","58","9.6","7.4","0.2","53.949","10.228","182.445","160.126"
"3","9","16","0","20","9.7","7.4","0.2","18.557","9.916","59.87","41.895"
"3","9","17","0","12","9.8","7.2","0.2","11.13","9.924","28.544","11.678"
"3","9","18","0","0","9.9","6.7","0.2","0","9.9","0","0"
"3","9","19","0","0","9.9","6","0.2","0","9.9","0","0"
"3","9","20","0","0","9.6","4.8","0.2","0","9.6","0","0"
"3","9","21","0","0","9.2","3.8","0.2","0","9.2","0","0"
"3","9","22","0","0","8.8","3.5","0.2","0","8.8","0","0"
"3","9","23","0","0","8.4","3.6","0.2","0","8.4","0","0"
"3","10","0","0","0","8","4","0.2","0","8","0","0"
"3","10","1","0","0","7.6","4.4","0.2","0","7.6","0","0"
"3","10","2","0","0","7.2","4.6","0.2","0","7.2","0","0"
"3","10","3","0","0","6.9","4.6","0.2","0","6.9","0","0"
"3","10","4","0","0","6.6","4.3","0.2","0","6.6","0","0"
"3","10","5","0","0","6.3","4","0.2","0","6.3","0","0"
"3","10","6","0","0","6.1","3.9","0.2","0","6.1","0","0"
"3","10","7","0","7","6.3","3.8","0.2","6.485","6.415","19.628","3.078"
"3","10","8","139","130","6.8","4","0.2","197.278","10.222","698.734","658.121"
"3","10","9","58","187","7.3","3.9","0.2","227.555","11.307","807.867","763.387"
"3","10","10","465","184","7.9","3.7","0.2","553.612","17.959","1961.995","1876.62"
"3","10","11","443","225","8.4","3.4","0.2","619.501","20.173","2167.901","2075.229"
"3","10","12","517","191","8.9","2.8","0.2","653.173","22.614","2267.684","2171.477"
"3","10","13","190","330","9.3","2.3","0.2","512.727","21.068","1774.006","1695.292"
"3","10","14","272","240","9.5","2","0.2","447.386","20.417","1562.309","1491.096"
"3","10","15","184","231","9.5","2","0.2","352.549","18.109","1240.228","1180.428"
"3","10","16","157","143","9.1","1.9","0.2","211.911","14.352","730.95","689.195"
"3","10","17","0","20","8.5","1.9","0.2","18.578","8.941","51.233","33.563"
"3","10","18","0","0","8","2.1","0.2","0","8","0","0"
"3","10","19","0","0","7.8","2.6","0.2","0","7.8","0","0"
"3","10","20","0","0","7.5","3.3","0.2","0","7.5","0","0"
"3","10","21","0","0","7.2","3.9","0.2","0","7.2","0","0"
"3","10","22","0","0","7.1","4.4","0.2","0","7.1","0","0"
"3","10","23","0","0","7.2","4.7","0.2","0","7.2","0","0"
"3","11","0","0","0","7.2","5.1","0.2","0","7.2","0","0"
"3","11","1","0","0","7.3","5.7","0.2","0","7.3","0","0"
"3","11","2","0","0","7.2","6.2","0.2","0","7.2","0","0"
"3","11","3","0","0","7.2","6.6","0.2","0","7.2","0","0"
"3","11","4","0","0","7.2","6.8","0.2","0","7.2","0","0"
"3","11","5","0","0","7.3","6.8","0.2","0","7.3","0","0"
"3","11","6","0","0","7.6","6.6","0.2","0","7.6","0","0"
"3","11","7","0","7","8.2","6.7","0.2","6.485","8.28","19.528","2.982"
"3","11","8","1","85","8.7","6.7","0.2","81.165","9.714","279.844","254.074"
"3","11","9","0","115","8.9","6.3","0.2","109.284","10.323","378.582","349.313"
"3","11","10","76","239","9.2","5.8","0.2","303.858","13.381","1071.719","1017.889"
"3","11","11","15","187","9.3","5.3","0.2","192.885","12.109","670.122","630.522"
"3","11","12","9","177","9.4","4.6","0.2","177.716","12.228","614.554","576.924"
"3","11","13","0","24","9.5","3.8","0.2","22.313","9.897","71.879","53.478"
"3","11","14","2","125","9.6","3.2","0.2","119.997","11.948","412.619","382.144"
"3","11","15","17","156","9.6","2.8","0.2","161.947","12.998","564.883","529.013"
"3","11","16","0","16","9.5","2.5","0.2","14.841","9.828","47.475","29.939"
"3","11","17","0","12","9.3","1.9","0.2","11.129","9.567","30.858","13.911"
"3","11","18","0","0","9.1","1.5","0.2","0","9.1","0","0"
"3","11","19","0","0","9.1","1.2","0.2","0","9.1","0","0"
"3","11","20","0","0","9.1","1","0.2","0","9.1","0","0"
"3","11","21","0","0","9","1.1","0.2","0","9","0","0"
"3","11","22","0","0","8.9","1.5","0.2","0","8.9","0","0"
"3","11","23","0","0","8.9","2","0.2","0","8.9","0","0"
"3","12","0","0","0","9","2.6","0.2","0","9","0","0"
"3","12","1","0","0","9.1","3.2","0.2","0","9.1","0","0"
"3","12","2","0","0","9.2","3.7","0.2","0","9.2","0","0"
"3","12","3","0","0","9.1","4","0.2","0","9.1","0","0"
"3","12","4","0","0","9.1","4.3","0.2","0","9.1","0","0"
"3","12","5","0","0","9","4.7","0.2","0","9","0","0"
"3","12","6","0","0","8.9","5.3","0.2","0","8.9","0","0"
"3","12","7","0","10","9.1","5.9","0.2","9.268","9.225","28.348","11.49"
"3","12","8","13","106","9.3","6.3","0.2","107.828","10.705","374.268","345.152"
"3","12","9","188","199","9.5","6.4","0.2","326.726","13.719","1165.346","1108.199"
"3","12","10","198","255","9.5","6.4","0.2","421.003","14.927","1491.905","1423.186"
"3","12","11","215","274","9.5","6.2","0.2","471.445","15.704","1662.734","1587.962"
"3","12","12","277","288","9.6","6","0.2","554.196","17.057","1948.478","1863.582"
"3","12","13","251","278","9.7","5.6","0.2","500.34","16.751","1762.247","1683.949"
"3","12","14","39","237","9.7","5","0.2","273.539","13.842","960.016","910.144"
"3","12","15","35","199","9.6","4.4","0.2","226.584","13.318","797.986","753.856"
"3","12","16","18","135","9.4","4","0.2","142.189","11.865","494.004","460.645"
"3","12","17","0","14","9.4","3.7","0.2","12.987","9.628","37.119","19.949"
"3","12","18","0","0","9.5","3.3","0.2","0","9.5","0","0"
"3","12","19","0","0","9.5","2.9","0.2","0","9.5","0","0"
"3","12","20","0","0","9.5","2.7","0.2","0","9.5","0","0"
"3","12","21","0","0","9.4","2.6","0.2","0","9.4","0","0"
"3","12","22","0","0","9.3","2.4","0.2","0","9.3","0","0"
"3","12","23","0","0","9.2","2.1","0.2","0","9.2","0","0"
"3","13","0","0","0","8.9","2.3","0.2","0","8.9","0","0"
"3","13","1","0","0","8.4","3.5","0.2","0","8.4","0","0"
"3","13","2","0","0","7.8","4.8","0.2","0","7.8","0","0"
"3","13","3","0","0","7.3","6.2","0.2","0","7.3","0","0"
"3","13","4","0","0","6.9","7.3","0.2","0","6.9","0","0"
"3","13","5","0","0","6.4","8.2","0.2","0","6.4","0","0"
"3","13","6","0","0","5.8","9.1","0.2","0","0","0","0"
"3","13","7","0","5","5.4","9.8","0.2","4.631","5.443","14.013","0"
"3","13","8","0","5","5.2","10.1","0.2","4.636","5.243","14.411","0"
"3","13","9","0","14","5.1","10.3","0.2","12.998","5.218","42.144","24.796"
"3","13","10","0","27","5","10.3","0.2","25.099","5.228","83.141","64.341"
"3","13","11","0","36","5.2","10","0.2","33.49","5.51","111.665","91.854"
"3","13","12","2","161","5.7","9.5","0.2","155.442","7.198","544.697","509.542"
"3","13","13","14","215","6.3","8.7","0.2","220.939","8.578","780.854","737.331"
"3","13","14","6","170","7.1","7.9","0.2","168.415","8.967","592.286","555.445"
"3","13","15","17","175","7.6","7.2","0.2","181.755","9.758","643.803","605.136"
"3","13","16","1","60","7.7","6.5","0.2","56.491","8.42","192.642","169.961"
"3","13","17","0","11","7.5","6.3","0.2","10.198","7.63","29.615","12.712"
"3","13","18","0","0","7.1","6.5","0.2","0","7.1","0","0"
"3","13","19","0","0","6.6","6.4","0.2","0","6.6","0","0"
"3","13","20","0","0","6.2","6","0.2","0","6.2","0","0"
"3","13","21","0","0","5.8","5.8","0.2","0","5.8","0","0"
"3","13","22","0","0","5.5","5.7","0.2","0","5.5","0","0"
"3","13","23","0","0","5.2","5.8","0.2","0","5.2","0","0"
"3","14","0","0","0","4.8","6","0.2","0","4.8","0","0"
"3","14","1","0","0","4.4","6.3","0.2","0","4.4","0","0"
"3","14","2","0","0","4.1","6.6","0.2","0","4.1","0","0"
"3","14","3","0","0","3.8","6.9","0.2","0","3.8","0","0"
"3","14","4","0","0","3.5","6.9","0.2","0","3.5","0","0"
"3","14","5","0","0","3.3","6.9","0.2","0","3.3","0","0"
"3","14","6","0","0","3.3","6.9","0.2","0","0","0","0"
"3","14","7","0","35","3.8","7","0.2","32.533","4.192","108.159","88.472"
"3","14","8","0","118","4.4","6.8","0.2","114.2","5.812","404.886","374.685"
"3","14","9","0","148","5.3","6.5","0.2","142.508","7.116","503.824","470.117"
"3","14","10","2","198","6.2","6.2","0.2","194.085","8.75","683.984","643.893"
"3","14","11","52","312","6.9","6","0.2","371.644","11.89","1313.907","1251.496"
"3","14","12","77","362","7.5","5.8","0.2","452.427","13.713","1593.575","1521.254"
"3","14","13","0","148","7.9","5.5","0.2","140.836","9.902","487.582","454.451"
"3","14","14","0","158","8.2","5.4","0.2","151.699","10.385","528.278","493.705"
"3","14","15","0","144","8.2","5.3","0.2","139.192","10.233","487.111","453.997"
"3","14","16","0","89","8","5.2","0.2","85.282","9.261","294.666","268.37"
"3","14","17","0","9","7.6","5.1","0.2","8.341","7.722","24.31","7.595"
"3","14","18","0","0","7.1","5.3","0.2","0","7.1","0","0"
"3","14","19","0","0","6.8","5.7","0.2","0","6.8","0","0"
"3","14","20","0","0","6.3","6.1","0.2","0","6.3","0","0"
"3","14","21","0","0","5.7","6.5","0.2","0","5.7","0","0"
"3","14","22","0","0","5","6.7","0.2","0","5","0","0"
"3","14","23","0","0","4.6","6.7","0.2","0","4.6","0","0"
"3","15","0","0","0","4.5","6.5","0.2","0","4.5","0","0"
"3","15","1","0","0","4.6","6.4","0.2","0","4.6","0","0"
"3","15","2","0","0","4.7","6.3","0.2","0","4.7","0","0"
"3","15","3","0","0","4.9","6.4","0.2","0","4.9","0","0"
"3","15","4","0","0","5.1","6.4","0.2","0","5.1","0","0"
"3","15","5","0","0","5.3","6.5","0.2","0","5.3","0","0"
"3","15","6","0","0","5.5","6.7","0.2","0","0","0","0"
"3","15","7","0","8","5.8","7.1","0.2","7.413","5.888","22.994","6.325"
"3","15","8","0","8","6.3","7.4","0.2","7.419","6.386","23.442","6.757"
"3","15","9","0","45","6.7","7.5","0.2","41.84","7.182","141.24","120.381"
"3","15","10","51","301","7","7.3","0.2","355.941","11.176","1265.07","1204.389"
"3","15","11","1","217","7.4","7.1","0.2","211.951","9.932","742.045","699.897"
"3","15","12","3","260","7.6","6.7","0.2","258.766","10.818","907.094","859.098"
"3","15","13","43","311","7.8","6.3","0.2","362.191","12.505","1277.239","1216.127"
"3","15","14","0","99","8","6.1","0.2","92.713","9.232","318.662","291.516"
"3","15","15","0","39","8","5.8","0.2","36.245","8.499","121.281","101.13"
"3","15","16","0","13","7.8","5.5","0.2","12.057","7.972","38.599","21.377"
"3","15","17","0","4","7.3","5.1","0.2","3.704","7.354","10.517","0"
"3","15","18","0","0","6.8","5.2","0.2","0","6.8","0","0"
"3","15","19","0","0","6.6","5.4","0.2","0","6.6","0","0"
"3","15","20","0","0","6.3","5.7","0.2","0","6.3","0","0"
"3","15","21","0","0","6.1","5.9","0.2","0","6.1","0","0"
"3","15","22","0","0","6","6","0.2","0","6","0","0"
"3","15","23","0","0","5.9","6.1","0.2","0","5.9","0","0"
"3","16","0","0","0","5.8","6.1","0.2","0","5.8","0","0"
"3","16","1","0","0","5.7","5.9","0.2","0","5.7","0","0"
"3","16","2","0","0","5.7","5.8","0.2","0","5.7","0","0"
"3","16","3","0","0","5.7","5.7","0.2","0","5.7","0","0"
"3","16","4","0","0","5.8","5.7","0.2","0","5.8","0","0"
"3","16","5","0","0","5.8","5.8","0.2","0","5.8","0","0"
"3","16","6","0","0","5.8","5.8","0.2","0","0","0","0"
"3","16","7","0","6","6","6","0.2","5.559","6.075","17.037","0.58"
"3","16","8","0","9","6.1","6","0.2","8.348","6.212","26.538","9.743"
"3","16","9","0","15","6.2","5.8","0.2","13.929","6.392","45.004","27.555"
"3","16","10","0","21","6.3","5.5","0.2","19.52","6.578","63.51","45.405"
"3","16","11","0","110","6.3","5.1","0.2","103.156","7.838","355.445","326.996"
"3","16","12","1","234","6.3","4.6","0.2","229.274","9.945","803.285","758.968"
"3","16","13","0","173","6.3","4.2","0.2","165.866","9.086","578.654","542.296"
"3","16","14","1","178","6.4","3.8","0.2","172.642","9.476","605.414","568.107"
"3","16","15","0","120","6.5","3.5","0.2","114.275","8.635","399.463","369.454"
"3","16","16","0","14","6.5","3.2","0.2","12.985","6.755","41.959","24.618"
"3","16","17","0","4","6.4","3","0.2","3.704","6.474","10.652","0"
"3","16","18","0","0","6.3","3.2","0.2","0","6.3","0","0"
"3","16","19","0","0","6.4","3.3","0.2","0","6.4","0","0"
"3","16","20","0","0","6.5","3.3","0.2","0","6.5","0","0"
"3","16","21","0","0","6.5","3.2","0.2","0","6.5","0","0"
"3","16","22","0","0","6.6","3","0.2","0","6.6","0","0"
"3","16","23","0","0","6.7","2.7","0.2","0","6.7","0","0"
"3","17","0","0","0","6.8","2.6","0.2","0","6.8","0","0"
"3","17","1","0","0","6.9","2.6","0.2","0","6.9","0","0"
"3","17","2","0","0","6.8","2.8","0.2","0","6.8","0","0"
"3","17","3","0","0","6.7","3.1","0.2","0","6.7","0","0"
"3","17","4","0","0","6.6","3.5","0.2","0","6.6","0","0"
"3","17","5","0","0","6.4","3.8","0.2","0","6.4","0","0"
"3","17","6","0","0","6.3","4.1","0.2","0","0","0","0"
"3","17","7","0","7","6.8","4.4","0.2","6.486","6.906","19.983","3.421"
"3","17","8","0","39","7.3","4.6","0.2","36.237","7.879","121.918","101.744"
"3","17","9","1","180","8","4.4","0.2","175.717","10.878","615.805","578.13"
"3","17","10","12","248","8.9","3.8","0.2","253.742","13.419","884.85","837.642"
"3","17","11","35","316","9.5","3","0.2","345.735","16.482","1197.455","1139.17"
"3","17","12","37","328","9.8","2.5","0.2","360.738","17.752","1243.484","1183.568"
"3","17","13","1","215","10.1","2.3","0.2","209.693","14.899","720.474","679.09"
"3","17","14","1","186","10.2","2.2","0.2","180.73","14.422","622.534","584.621"
"3","17","15","96","268","10.2","2.2","0.2","339.402","18.155","1186.523","1128.625"
"3","17","16","11","161","10","2.2","0.2","165.864","13.885","576.24","539.967"
"3","17","17","0","5","9.3","2.3","0.2","4.631","9.405","13.351","0"
"3","17","18","0","0","8.8","2.8","0.2","0","8.8","0","0"
"3","17","19","0","0","8.4","3.6","0.2","0","8.4","0","0"
"3","17","20","0","0","7.9","4.5","0.2","0","7.9","0","0"
"3","17","21","0","0","7.3","4.9","0.2","0","7.3","0","0"
"3","17","22","0","0","6.8","5","0.2","0","6.8","0","0"
"3","17","23","0","0","6.5","5","0.2","0","6.5","0","0"
"3","18","0","0","0","6.2","5","0.2","0","6.2","0","0"
"3","18","1","0","0","5.9","5","0.2","0","5.9","0","0"
"3","18","2","0","0","5.7","4.9","0.2","0","5.7","0","0"
"3","18","3","0","0","5.6","4.9","0.2","0","5.6","0","0"
"3","18","4","0","0","5.4","5","0.2","0","5.4","0","0"
"3","18","5","0","0","5.2","5.3","0.2","0","5.2","0","0"
"3","18","6","0","0","5.2","5.6","0.2","0","0","0","0"
"3","18","7","0","19","5.4","6.1","0.2","17.627","5.634","57.249","39.366"
"3","18","8","6","144","5.9","6.3","0.2","143.112","7.765","507.402","473.569"
"3","18","9","129","262","6.8","6.3","0.2","355.981","11.44","1275.302","1214.259"
"3","18","10","166","325","8","6.1","0.2","478.42","14.364","1693.692","1617.823"
"3","18","11","207","357","8.9","5.7","0.2","562.015","16.716","1970.074","1884.412"
"3","18","12","229","370","9.6","5","0.2","599.564","18.672","2086.577","1996.787"
"3","18","13","235","354","9.9","4.3","0.2","576.487","19.472","2004.494","1917.612"
"3","18","14","275","306","10.1","4","0.2","527.35","19.25","1845.469","1764.222"
"3","18","15","125","265","10","3.8","0.2","351.617","16.286","1239.868","1180.08"
"3","18","16","15","165","9.6","3.7","0.2","171.261","12.705","598.347","561.291"
"3","18","17","0","48","8.9","3.6","0.2","45.96","9.735","147.617","126.532"
"3","18","18","0","0","8.1","4.1","0.2","0","8.1","0","0"
"3","18","19","0","0","7.5","4.7","0.2","0","7.5","0","0"
"3","18","20","0","0","6.9","5","0.2","0","6.9","0","0"
"3","18","21","0","0","6.4","5","0.2","0","6.4","0","0"
"3","18","22","0","0","6","4.9","0.2","0","6","0","0"
"3","18","23","0","0","5.5","4.8","0.2","0","5.5","0","0"
"3","19","0","0","0","5.2","4.7","0.2","0","5.2","0","0"
"3","19","1","0","0","4.9","4.8","0.2","0","4.9","0","0"
"3","19","2","0","0","4.6","4.9","0.2","0","4.6","0","0"
"3","19","3","0","0","4.6","5.1","0.2","0","4.6","0","0"
